Name,Question,Institution,Gender,Confidence,Medianconf,Vote,Median,Qtext,Comment
David Cutler,87,Harvard,m,8,7,Strongly Agree,Agree,"Question A: The US should increase spending now on roads, railways, bridges and airports (including new projects, maintenance or both).",
David Cutler,88,Harvard,m,5,6,Agree,Disagree,"Question B: The advisability of increasing federal spending on roads, railways, bridges and airports is independent of whether the US also enacts tax cuts that substantially lower revenues.",
David Cutler,89,Harvard,m,6,8,Uncertain,Agree,"Because labor markets across different sectors are connected, rising productivity in manufacturing leads the cost of labor-intensive services — such as education and health care — to rise.",This is true for sectors without technological change. Health care has a lot of tech change.
David Cutler,90,Harvard,m,5,7,Strongly Agree,Agree,"Question A: Since 1980, whenever substantial growth effects have been required to make a tax reform plan revenue neutral, the actual outcome has invariably been a fall in tax revenue as a share of GDP.",
David Cutler,91,Harvard,m,10,8,Strongly Disagree,Strongly Disagree,Question B: The tax reform plan proposed by President Trump this week would likely pay for itself through higher economic growth.,
David Cutler,92,Harvard,m,4,4,Uncertain,Disagree,"Question A: Implementing a ""destination based cash flow tax (including border adjustment)"" of the type advocated by Speaker Ryan would substantially reduce the US trade deficit within the next few years.",
David Cutler,93,Harvard,m,4,5,Agree,Disagree,Question B: Implementing a “destination based cash flow tax (including border adjustment)” of the type advocated by Speaker Ryan would substantially raise prices for US consumers.,
David Cutler,94,Harvard,m,10,9,Strongly Agree,Strongly Agree,"Question A: Forecasting the effects of complex legislative actions is hard, so even competent, non-ideological and non-partisan projections could differ substantially from outcomes.",
David Cutler,95,Harvard,m,7,7,Strongly Agree,Agree,"Question B: Adjusting for legal restrictions on what the CBO can assume about future legislation and events, the CBO has historically issued credible forecasts of the effects of both Democratic and Republican legislative proposals.",
David Cutler,96,Harvard,m,6,7,Strongly Disagree,Disagree,"Question A: If the US significantly lowers the number of H-1B visas now, expected US tax revenues will rise materially over the next four years.",
David Cutler,97,Harvard,m,6,6,Strongly Disagree,Disagree,"Question B: If the US significantly lowers the number of H-1B visas now, employment for American workers will rise materially over the next four years.",
David Cutler,98,Harvard,m,6,5,Strongly Agree,Agree,Providing state and local subsidies to build stadiums for professional sports teams is likely to cost the relevant taxpayers more than any local economic benefits that are generated.,
David Cutler,99,Harvard,m,3,6,Agree,Agree,Question A: US share prices have risen since Donald Trump’s election victory at least partly because the policies he seems poised to implement are likely to increase US after-tax corporate profits.,
David Cutler,100,Harvard,m,6,5,Disagree,Disagree,Question B: US share prices have risen since Donald Trump’s election victory at least partly because the policies he seems poised to implement are likely to increase US real GDP growth.,
David Cutler,101,Harvard,m,4,7,Agree,Agree,The Council of Economic Advisors is likely to give the US president better policy advice if the Chair and Members of the CEA have published peer-reviewed economics research.,"A President needs lots of types of advice, and this is the way to get academic input."
David Cutler,102,Harvard,m,4,6,Strongly Disagree,Strongly Disagree,"Question A: If all of the “Seven actions to protect American workers” in President-elect Trump’s 100-day plan (see link) are enacted, it will more likely than not improve the economic prospects of middle-class Americans over the next decade.",
David Cutler,103,Harvard,m,6,6,Strongly Disagree,Strongly Disagree,"Question B: If all of the “Seven actions to protect American workers” in President-elect Trump’s 100-day plan are enacted, it will more likely than not improve the economic prospects of low-skilled Americans over the next decade.",
David Cutler,104,Harvard,m,4,4,Disagree,Disagree,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.,
David Cutler,105,Harvard,m,6,6,Disagree,Agree,"Long run fiscal sustainability in the US will require some combination of cuts in currently promised Medicare, Medicaid and Social Security benefits and/or tax increases that include higher taxes on households with incomes below $250,000.","There are ways of making the health care programs much more efficient, which would obviate the need for tax increases for some time."
David Cutler,106,Harvard,m,5,7,Disagree,Strongly Disagree,"Adding new or higher import duties on products such as air conditioners, cars, and cookies — to encourage producers to make them in the US — would be a good idea.",
David Cutler,107,Harvard,m,5,6,Strongly Agree,Agree,Question A: Allowing US-based employers to hire many more immigrants with advanced degrees in science or engineering would lower (at least temporarily) the premium earned by current American workers with similar degrees.,
David Cutler,108,Harvard,m,6,7,Agree,Agree,Question B: Allowing US-based employers to hire many more immigrants with advanced degrees in science or engineering would raise per capita income in the US over time.,
David Cutler,109,Harvard,m,3,5,Disagree,Agree,"Question A: Because of the Brexit vote's outcome, the UK's real per-capita income level is likely to be lower a decade from now.",
David Cutler,110,Harvard,m,3,5,Disagree,Agree,"Question B: Because of the Brexit vote's outcome, the rest of the EU's real per-capita income level is likely to be lower a decade from now.",
