Name,Question,Institution,gender,Confidence,Medianconf,Vote,Median,Qtext,Comment
Jan Eeckhout,12,University College London,m,6,5,Uncertain,Uncertain,"Question A: Europeans would benefit more from an extra €1 billion of public R&D spent through existing (public) channels than from an extra €1 billion of private R&D spent through existing (private) channels, all else equal.",
Jan Eeckhout,13,University College London,m,6,5,Uncertain,Uncertain,"Question B: Europeans would benefit more from an extra €1 billion of public medical research spent through existing (public) channels than from an extra €1 billion of private medical research spent through existing (private) channels, all else equal.",
Jan Eeckhout,14,University College London,m,8,7,Strongly Agree,Agree,Question A: Randomized control trials are a valuable tool for answering some long unsettled questions in development economics research.,
Jan Eeckhout,15,University College London,m,8,7,Strongly Agree,Agree,Question B: Randomized control trials are a valuable tool for making significant progress in poverty reduction.,
Jan Eeckhout,16,University College London,m,9,7,Agree,Uncertain,Question A: Having companies run to maximize shareholder value creates significant negative externalities for workers and communities.,2 caveats: 1 if there are inefficiencies at firm level (market power in output or input); 2 channel may be indirect via equil wages
Jan Eeckhout,17,University College London,m,7,6,Agree,Uncertain,"Question B: Appropriately managed corporations could create significantly greater value than they currently do for a range of stakeholders – including workers, suppliers, customers and community members – with small impacts on shareholder value.",
Jan Eeckhout,18,University College London,m,8,6,Agree,Disagree,"Question C:
Effective mechanisms for boards of directors to ensure that CEOs act in ways that balance the interests of all stakeholders would be straightforward to introduce.",
Jan Eeckhout,19,University College London,m,9,7,Strongly Agree,Agree,Question A: Rising inequality is straining the health of liberal democracy.,
Jan Eeckhout,20,University College London,m,9,7,Strongly Agree,Uncertain,Question B: Enacting more redistributive expenditures and policies would be likely to limit the rise of populism in Europe.,
Jan Eeckhout,21,University College London,m,7,7,Strongly Agree,Agree,"Question C: European governments should allocate more resources to policies that would be likely to limit the rise of populism in Europe, even if it means higher public debt or lower public spending in other areas.",
Jan Eeckhout,22,University College London,m,6,7,Agree,Uncertain,"Question A: At this point, there is little that the European Central Bank can do to increase or maintain output in the Eurozone.",
Jan Eeckhout,23,University College London,m,6,7,Uncertain,Agree,"Question B: When the economy is operating below its potential, larger fiscal deficits are likely to increase demand and output.",
Jan Eeckhout,24,University College London,m,7,7,Uncertain,Uncertain,"Question C: When the economy is operating below its potential and monetary policy is at the effective lower bound, fiscal policy should prioritize increasing output over decreasing public debt.",
Jan Eeckhout,25,University College London,m,9,8,Agree,Agree,Question A: Selecting candidates for membership of the ECB Executive Board based primarily on nationality ahead of competence is likely to have a negative effect on the quality of monetary policy in the Eurozone.,
Jan Eeckhout,26,University College London,m,9,8,Agree,Agree,"Question B: Although the central bank can never be an entirely technocratic institution, the selection process for the ECB President and members of the Executive Board is significantly worsened by intergovernmental trade-offs involving appointments to other European institutions.",
Jan Eeckhout,27,University College London,m,8,5,Strongly Disagree,Disagree,"On bids for infrastructure projects, the average European would be better off if Europe’s governments favored European firms over Chinese firms (or firms from any other country with non-profit-related geopolitical strategies) — even if it means sometimes choosing a higher-cost bidder.",
Jan Eeckhout,28,University College London,m,6,8,Agree,Agree,Question A: Breaking the “doom loop” — a negative spiral that can result when banks hold sovereign bonds and governments bail out banks — would increase the stability of European economies in the event of another financial crisis.,
Jan Eeckhout,29,University College London,m,8,8,Agree,Agree,Question B: Regulators should try to break the doom loop by assigning positive risk weights — in calculating banks’ capital requirements — to banks’ holdings of domestic and other Eurozone sovereign bonds.,
Jan Eeckhout,30,University College London,m,7,8,Disagree,Uncertain,Question C: Breaking the doom loop would impose substantial costs on powerful political constituencies.,
Jan Eeckhout,31,University College London,m,8,5,Disagree,Disagree,"Residents of big European cities would be better off, on balance, if governments did more to counter gentrification, for example by using rent and other housing subsidies, public housing investments, zoning regulations, or similar policies.",
Jan Eeckhout,32,University College London,m,5,8,Agree,Agree,"Question A: A common European deposit insurance scheme, once fully implemented, would increase the stability of European economies in the event of another financial crisis.",
Jan Eeckhout,33,University College London,m,5,8,Uncertain,Strongly Disagree,"Question B: A common European deposit insurance scheme, once fully implemented, would increase the likelihood of another financial crisis in Europe.",
Jan Eeckhout,34,University College London,m,7,5,Uncertain,Uncertain,"Question A: Overall, public spending on the arts in Europe creates benefits that exceed the deadweight loss caused by taxation to fund it.",
Jan Eeckhout,35,University College London,m,7,5,Uncertain,Uncertain,Question B: Additional public spending on the arts in Europe would create incremental benefits that exceed the deadweight loss caused by taxation to fund it.,
Jan Eeckhout,36,University College London,m,8,7,Strongly Disagree,Disagree,"Question A: The average European is better off if Europe’s competition authorities let firms merge into European champions in their sectors, even it weakens competition.",
Jan Eeckhout,37,University College London,m,8,6,Disagree,Disagree,"Question B: If China and other countries use policies that create giant international firms, then the average European is better off if Europe's competition authorities let firms merge into European champions in their sectors, even it weakens competition.","Whenever competition is weaker, the consumer typically suffers. There are caveats: technological dominance of Chinese firm, scale economies,"
