Name,Question,Institution,Gender,Confidence,Medianconf,Vote,Median,Comment,Topic,Qtext
Christopher Udry,8,Northwestern,m,6,6,Strongly Agree,Agree,,Mandatory Medicare I,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population."
Larry Samuelson,8,Yale,m,8,6,Agree,Agree,"The ACA has helped, but Census estimates show show 25-30 million people uninsured.",Mandatory Medicare I,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population."
Markus Brunnermeier,8,Princeton,m,7,6,Strongly Agree,Agree,,Mandatory Medicare I,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population."
James Stock,8,Harvard,m,3,6,Agree,Agree,,Mandatory Medicare I,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population."
Hilary Hoynes,8,Berkeley,f,8,6,Agree,Agree,,Mandatory Medicare I,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population."
Amy Finkelstein,8,MIT,f,7,6,Agree,Agree,,Mandatory Medicare I,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population."
Marianne Bertrand,8,Chicago,f,5,6,Agree,Agree,,Mandatory Medicare I,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population."
William Nordhaus,8,Yale,m,3,6,Uncertain,Agree,,Mandatory Medicare I,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population."
Aaron Edlin,8,Berkeley,m,7,6,Agree,Agree,,Mandatory Medicare I,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population."
Raj Chetty,8,Stanford,m,NA,6,Did Not Answer,Agree,,Mandatory Medicare I,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population."
Caroline Hoxby,8,Stanford,f,10,6,Uncertain,Agree,"Medicare reimbursemt rates are implicitly set by private reimbursemt rates.W/Medicare for all, rates might fall,reducing physician supply",Mandatory Medicare I,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to improved access to healthcare for a meaningful subset of the population."
