Name,Question,Qtext
Kenneth Judd,CONF_182,"Question A: Because of the American Recovery and Reinvestment Act of 2009, the U.S. unemployment rate was lower at the end of 2010 than it would have been without the stimulus bill. (The experts panel previously voted on this question on February 15, 2012. Those earlier results can be found here.)"
Kenneth Judd,CONF_183,"Question B: Taking into account all of the ARRA’s economic consequences — including the economic costs of raising taxes to pay for the spending, its effects on future spending, and any other likely future effects — the benefits of the stimulus will end up exceeding its costs. (The experts panel previously voted on this question on February 15, 2012. Those earlier results can be found here.)"
Kenneth Judd,CONF_184,"Legislation introduced in Congress would require the Federal Reserve to ""submit to the appropriate congressional committees…a Directive Policy Rule"", which shall ""describe the strategy or rule of the Federal Open Market Committee for the systematic quantitative adjustment of the Policy Instrument Target to respond to a change in the Intermediate Policy Inputs."" Should the Fed deviate from the rule, the Fed Chair would have to ""testify before the appropriate congressional committees as to why the [rule]…is not in compliance."" Enacting this provision would improve monetary policy outcomes in the U.S."
Kenneth Judd,CONF_185,"Question A: All else equal, Patent Assertion Entities — which specialize in acquiring and asserting patents and are popularly known as “patent trolls"" — promote innovation in the U.S."
Kenneth Judd,CONF_186,"Question B: Within the software industry, the US patent system makes consumers better off than they would be in the absence of patents."
Kenneth Judd,CONF_187,There is a social value to having institutions that issue liquid liabilities that are backed by illiquid assets.
Kenneth Judd,CONF_188,"Question A: Employers that discriminate in hiring will be at a competitive disadvantage, if their customers do not care about their mix of employees, compared with firms that do not discriminate."
Kenneth Judd,CONF_189,"Question B: Rising market wages are an important reason — over and above any changes in medical technology, social norms or preferences — why family sizes have fallen over the past century in rich countries."
Kenneth Judd,CONF_190,"Considering both distributional effects and changes in efficiency, it is a good idea to let companies that send video or other content to consumers pay more to Internet service providers for the right to send that traffic using faster or higher quality service."
Kenneth Judd,CONF_191,The recent oversubscribed debt issues of Greece and Portugal suggest that sovereign default by any euro area country is unlikely in the foreseeable future.
Kenneth Judd,CONF_192,"If the NCAA let colleges pay athletes with more than scholarships (which currently may cover tuition, books, room and board), then top colleges in men’s basketball and football would pay most athletes substantial sums beyond full scholarships."
Kenneth Judd,CONF_193,Past experience suggests that economic sanctions do little to deter the target countries from their course of action.
Kenneth Judd,CONF_194,A market that allows payment for human kidneys should be established on a trial basis to help extend the lives of patients with kidney disease.
Kenneth Judd,CONF_195,Question A: Advancing automation has not historically reduced employment in the United States.
Kenneth Judd,CONF_196,"Question B: Information technology and automation are a central reason why median wages have been stagnant in the US over the past decade, despite rising productivity."
Kenneth Judd,CONF_197,Future innovations worldwide will not be transformational enough to promote sustained per-capita economic growth rates in the U.S. and western Europe over the next century as high as those over the past 150 years.
Kenneth Judd,CONF_198,Informed postmortems of Ben Bernanke’s Fed chairmanship will judge favorably the Fed's creative and aggressive policy initiatives from autumn 2008 through early 2009.
Kenneth Judd,CONF_199,"Using surge pricing to allocate transportation services — such as Uber does with its cars — raises consumer welfare through various potential channels, such as increasing the supply of those services, allocating them to people who desire them the most, and reducing search and queuing costs."
Kenneth Judd,CONF_200,"Giving specific presents as holiday gifts is inefficient, because recipients could satisfy their preferences much better with cash."
Kenneth Judd,CONF_201,Question A: The average US citizen would be better off if a larger number of low-skilled foreign workers were legally allowed to enter the US each year.
